0.81	Bacteria							
0.85	Bacteria							
0.86	Bacteria							
0.68	Bacteria							
1.54	Bacteria							
0.74	Bacteria							
2.63	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.94	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
0.75	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
3.12	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
2.4	Viruses		Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		
7.35								
2.34	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.63	Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae		
0.77	Eukaryota	Fungi						
206.39	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Salmonella	Salmonella enterica
26.0	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
14.17	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
27.88	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
19.52	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
4.38	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
1.1	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
1.7	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
70.95	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
6.11	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.16	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
0.67	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
6.25	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
5.81	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
9.03	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.15	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
2.3	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.84	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.73	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
4.67	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
6.03	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
13.48	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
2.14	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
4.26	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.76	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.69	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.28	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
27.73	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.02	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.86	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
5.21	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
1.03	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.72	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.86	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.8	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.31	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.01	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
1.29	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.92	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.37	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.75	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.01	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
3.43	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
34.83	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
1.45	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
0.51	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
0.63	Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae		
64.08	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
176.48	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli
1.93	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.39	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.86	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.28	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.32	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.8	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
3.58	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.83	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
3.57	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.72	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.91	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
111.98	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae
4.42	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	
2.32	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.49	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.61	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.93	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
5.38	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
456.79	Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus spizizenii
2.35	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
0.51	Viruses		Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		
1.75	Viruses		Uroviricota	Caudoviricetes	Caudovirales			
1.17	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
4.02	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.25	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
1.23	Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae		
4.07	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	
1.59	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.26	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.67	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.69	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.86	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.47	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.65	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
8.63	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
9.02	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
3.01	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
37.27	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	
0.98	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.74	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
12.43	Bacteria		Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	
2.29	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
4.63	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
7.21	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.61	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.82	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
48.28	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	Saccharomyces cerevisiae
4.45	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.8	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
27.79	Eukaryota	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Mrakiaceae	Phaffia	
53.02	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
2.3	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
5.22	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.83	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	
0.61	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
6.62	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	
2.22	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.1	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.88	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
3.17	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.51	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.16	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.51	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.01	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
6.84	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	
4.18	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
3.11	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.47	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.11	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
45.78	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	
2.0	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.42	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
11.83	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.85	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
2.92	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
0.8	Bacteria							
0.72	Bacteria							
1.06	Bacteria							
0.85	Bacteria							
0.4	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
3.98	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
4.72	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
1.76	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
0.64	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
1.36	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
0.66	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.76	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.77	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.91	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.69	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.65	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.03	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
22.51	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
7.31	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
1.69	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
8.02	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
286.19	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
21.38	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
395.69	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
611.29	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	
83.74	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes
2.87	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.73	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
0.74	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.48	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
2.62	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
4.18	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
3.89	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.44	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
0.87	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.81	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.11	Bacteria							
0.87	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
2.16	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.46	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.15	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.33	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.16	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
2.22	Bacteria							
23.7	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.32	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.61	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
0.76	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.26	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
0.7	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
0.71	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.11	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.02	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.0	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.81	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.29	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.05	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
4.15	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	
0.58	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.12	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
4.67	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.34	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.25	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.95	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.89	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
15.04	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	
1.28	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.9	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.19	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.81	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.22	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.89	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.8	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.72	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
1.6	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.79	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.89	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.72	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.66	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.35	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.76	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.9	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
4.12	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.24	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.01	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.03	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.6	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.09	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.81	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
0.79	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
1.11	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
1.04	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
3.59	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus
2.73	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.12	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
2.32	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
13.58	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
0.7	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.93	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.2	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
4.89	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
10.78	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
1.55	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
3.17	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.23	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
2.54	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
0.7	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.8	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.31	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
12.41	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
0.75	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.94	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
18.73	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.55	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
2.95	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
1.03	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
7.37	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.48	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.05	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.38	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.86	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.75	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
2.11	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.77	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.49	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
1.22	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
0.74	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
1.23	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
0.67	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
19.6	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
0.63	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
14.48	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
1.3	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.7	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
3.64	Bacteria		Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae		
2.53	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
0.85	Bacteria		Firmicutes	Bacilli	Bacillales	Staphylococcaceae		
6.48	Bacteria		Firmicutes	Bacilli	Lactobacillales	Enterococcaceae		
5.0	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
2.3	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
0.75	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.64	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	
2.24	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
1.92	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
0.27	Bacteria		Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae		
553.14	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes
1.16	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
21.85	Bacteria		Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae		
2.3	Bacteria		Firmicutes	Bacilli	Bacillales	Listeriaceae		
0.97	Eukaryota	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae		
